id,name,text,location,friend_count,follower_count
32834889,brendonmcilroy,@258group Hope you’re enjoying your first week guys. Hopefully be meeting you soon!,"Glasgow, Scotland",251,2139
345701706,JayJTeeThree,Ocean City,49,466,
904549357139066880,LoniheartsOL,RT @peoplemakeGLA: Ashton Lane in the city’s West End is the perfect place for a wander or to take a break in one of its many bars and rest…,"California, USA",1621,1948
93906249,wellsent,@KerryTerry5 LoL 😆,USA,40,522
30561614,LadyBeverland,"Hurry! I just got free samples at https://t.co/xaAKKIqInN. Top brand name products, sent to me, absolutely free!… https://t.co/fCyLEdIR7K",Texas,64,154
1386026328,Gaia_Darling815,"RT @MusicBizLiz: RT 💯 times &amp; I will post a photo I took of #RichardRankin taking photos in #Nashville 
Maybe another photoshop challenge @…",,51,1389
2189346138,Ginnylenn73My,"@audible_com Outlander,  harry potter, anything by Molly harper.","Greenup, KY",50,717
1095812443,twigger__happy,@DepressedDarth Is Mexico going to pay for it?,"Charlotte, NC",258,817
32449884,ebg89,@ING_es 🤔 a mi aún no me lo permite,"Puerto del Rosario, España",10,122
991923546,Carolinaxsuarez,What if this whole jordyn woods thing was a ploy to boost her fame cuz DAMN LOOK AT HER GO,Wishing To Be Somewhere Warm,183,729
278166880,angelajane74,"@WilliamShatner Ignore them , it is upto you which and who you support ..ppl nowadays like to get a bee in their bo… https://t.co/yRSSg3Ywd3",England,37,236
173223266,BigMack14,God damnit #Popeyes Get your sh*t together! At least turn the volume on! 😂😂 https://t.co/pYBXfkLoSE,"Vancouver,Canada",374,335
407897444,lillianchristi1,@stonecold2050 this could be an insult to the Munsters,new york,70,237
57101671,FayetteCares,Thanks for watching Action News 5 this morning and learning about the Fayette Cares plant sale and Oakland Springfe… https://t.co/nKJJx7g0Ga,"Fayette County, TN",358,323
576150888,DenTay1612,"RT @chokonofuji: 旭大星関からの
英乃海関

加古川巡業2019 https://t.co/XpXQCfqrCM",Gold Coast QLD Australia,472,2019
887059819,DebbieWynrose,"@CrossFit Yes!! You go girl!! 👊So. Much. Respect.
I started CrossFit at age 53 (having never worked out before) and… https://t.co/FIIEBpBVIu",,81,485
4129904776,itsfatimahage,RT @MaryMcDonnell10: When your dog meditates better than you😂😂😂🙏🙏🙏🙏 https://t.co/DcZH6o8cXm https://t.co/LMKYcSzC0t,"Vancouver, British Columbia",76,218
2872448367,mileeisenacht,"RT @diegotorres: Este es un mensaje de fuerza, apoyo, resistencia y confianza para nuestros amigos de #Venezuela , quienes han estado con n…",Argentina,352,495
1628040560,neaver82,@skebs78 Andy Walker is torture.,,321,1360
15601009,staartmees,RT @DoggoDating: https://t.co/ivjBaEQCNz,"Hampshire, IL",461,2579
247477617,SophiesRescue,Help Sophies Haven Primate and Exotic Animal Rescue every time you shop: https://t.co/J0bBELVleN #iGiveDoYou,Rescue Efforts in 48 States,836,2139
90588533,weaselchild25,RT @bigbrothwer: Kiera represents me #BBCAN7 https://t.co/KfAaNSmMzx,"Calgary, Alberta",747,2261
2513294714,StacyHLewis1,Amen...!!! https://t.co/qi1v58Bb1I,,51,442
166032765,French_Fried,Lucky 🍀 Town End Game @ Lucky Town Brewing Company https://t.co/qfBrKSPhFq,"Mississippi, USA",115,580
916019678253854720,CrimsonParagon,"RT @MissingKids: #MISSING ALERT!
Lena was last seen March 31, 2019 in Marfa, #Texas. She may be in the company of her mother, Zorayma Lacke…","North Carolina, USA",31,789
735510101876977664,Carsten1186,"RT @GillianA: I’ll be performing @ParkTheatre along with @lewis_damian @JohnBishop100 Catherine Tate, Joanna Lumley and many more, with nar…","Cologne, Germany",63,247
897929525077651456,ClaudiaWhisler,RT @OutlanderHQ: #SamHeughan #Outlander Yes!!! 🙌🏻 https://t.co/vxJK7V0V4x,,13,183
1044480256898412544,ParisGau,@goodreads The Happy Prince by Oscar Wilde,"Malmö, Suecia",16,196
872864359709650944,niknak4618,@getcrackin not what i expected when enjoying delicious pistachios. I threw up. :(  my pest tech told me a pupil an… https://t.co/uDyApk5XnD,,1,112
900859746781102080,teechur002,Focus Test #12 Achievers!@EaglesSouthwest https://t.co/XMENRK1MD9,,61,44
836708265643868160,CheckleyTracey,"RT @HokusBloke: And, oh my...did I mention the exclusive introductory essay by world-class director (and hero of mine) @eliroth - talking a…","Northampton, England",131,433
1005059796867874816,chstoyles2,@poisonedpen @Writer_DG I already have my signed copy of the Anniversary edition of Voyager.   Thank you 😊,"St. John's, Newfoundland and L",9,177
1025217760744419328,EngelkensTerri,@Heughligans Just bought my 2 shirts-whoo hoo!,,0,43
786630118902902784,Susstew,#pnwsunset https://t.co/JWV3RW8jon,,20,123
786514078969757696,srbarreca,RT @MsSchmidtDPCDSB: #knowmore https://t.co/vYG4jMb692,"Mississauga, Ontario",87,214
1009226481661247488,Paulsballs2323,"Never Cared, Hollywood CA",314,1744,
930728462108721152,SusanaAlosG,@Heughligans @TallShipProds @Outlander_STARZ @Writer_DG @SamHeughan @caitrionambalfe @Lynetterice @SkeltonSophie… https://t.co/lD0C7n67B4,,34,236
909820184952700928,ZahraNisar5,RT @JuddApatow: Trump is garbage. https://t.co/9amYEn9yAO,United Kingdom,86,966
1071235437673492481,CatD12663765,,6,116,
1056267661,MartiinaValdez,"Mendoza, Argentina",360,665,
119721361,Saig55,I saved 50% off the retail value on golf balls!  Check out the great deals on  http://t.co/N8ce4rlwE9 via @lostgolfballs #lostgolfballs,"Mason, Tn",11,26
176072082,GSelpeGrau,"West Orange, NJ",33,393,
523478412,vmil29,,31,375,
40881561,MamaKaster,@Beare_ Two weeks... wow.,Orange County California ,145,359
24169884,tinemb,@bubbawalther I was surprised on one called it out at the time!! The DD was so obvious!!,"Milford, OH",65,316
407514525,tiadaawn,RT @kkunta__: i still bump 90's &amp; 2000's r&amp;b like it just dropped ... it will forever be a vibe,,430,136
28382622,christaandersen,"RT @GeorgieDaburas: Must watch #Zion #Documentary @netflix !
A powerful, emotional piece on the strength of #resilience and #dedication ❤️…","Vancouver, BC",607,665
245046687,Kimstertoyou,RT @DavidYoungPA: The search for the owner of Hamish the canine commuter goes on. No leads for @IrishRail yet. https://t.co/JnQ7YqQ7f5,Ireland-ish,242,1713
950220002661105665,chelsey1285,RT @BarryWaldo: We are channeling our #innermillenial and wondering if anyone knows what this #red thingy is? #outandabout #london #goforaw…,,44,285
889915738550566913,MelissaMuro737,"Stoning gay people to death for your beliefs, but taking their money is just fine? Hmmm.",,3,17
912481601560379393,MarkoGrasso,Get out your tissue... https://t.co/EEqZqtNGOg,"Fenton, MI",76,165
27782562,JulieTP1972,@BrandonBarash Looking forward to seeing who Stephan will bed or take down... Chole or Gaby?,"Elkhorn, WI",31,707
872131404146126854,JPelczynski81,@bearmccreary @corybarlog @SonySantaMonica Congratulations!!! 🎉🎉🎉,,61,369
288554400,CassiLynne499,RT @drowzygf: me at every cat in existence: https://t.co/2q4SISj109,"Texas, USA",321,1017
2704864680,chaserwoman48,@macalvarez_26 @SamHeughan @RikRankin I must say that watching you @RikRankin .... There was something about your s… https://t.co/moWfInh1AN,,7,87
375262635,louloupoupou,@guyalepage C’était toi l’animateur de kiwi et des hommes ??? 😂😂,Gaspé,89,314
1491492271,KevEisler,"Doppelganger, playing a doppelganger, disguised as another doppelganger. Dagnabit @mattcolville","Vancouver, Canada",1762,2237
1601074610,MissyDudding,"RT @gothamwriters: Ready, set, writing prompt: https://t.co/93Eystai0S",Henderson Nevada,353,3032
58863029,lconnolly1,"Portsmouth, NH",23,116,
2994537909,sthoma397,RT @SwarbrickHT: My interview with @JohnHannah in @heraldscotland magazine today talking about his roles in two new BBC dramas #TheVictim a…,Ohio,48,827
936272855406346242,GalInterface,"RT @marklutchman: AOC using a fake black accent to try to pander some black votes was absolutely pathetic.

I say, Dems are being exposed a…",,44,114
25992637,amandafclark,Rationalist destroys Leavers with list of all EU laws that have been forced on us against our will https://t.co/hRoWB7ae8n,United Kingdom,2544,3421
776811966,jamieMbaver,RT @etnow: We have nothing but LOVE for @BTS_twt 💜 #BoyWithLuv https://t.co/Gh463EfAQA https://t.co/OuhGHDlebQ,"Pennsylvania, USA",65,687
264986053,EmmaleeS2,"RT @SasnakCity: Ohhh boy! Trouble is bound to hit KC full on with this one in town!
Hey .@RikRankin you can safely tell people now! 😘😂 http…",,51,382
742536360247099392,Klarasims8119,@wrknitt @jonathanrhaas @himes_jayci @Tori_Spelling I don’t think I ever got over her booting out Brenda.  Never liked her after that !,"Fort Mill, SC",3,58
737879007660802048,michellep_sass1,@mrSamHoare I am horrified 😪,"New South Wales, Australia",779,1437
290913735,_KarissaSmith_,@DelliaMarie 🙆🏼‍♀️,,94,92
46513615,bossmomengineer,Bay Area,125,1169,
245896659,scottemoil,I think this is one of the greatest and most important purposes for artificial intellegence. https://t.co/IpSzaYdM1H,"Greater Vancouver, British Col",141,174
1395588565,ZielnyJane,@MarriottRewards #rewardspoints 53,oklahoma city,13,186
21532127,smithfinn,@rain_goblin Once upon a time I was looking for a way to watch River City and stumbled across it. I can’t recall if… https://t.co/0AnnjfRyJt,Wisconsin,109,290
110874081,MissHead07,"@SamHeughan I agree, he is a total babe! 😘","Opaskwayak Cree Nation 21E, Manitoba",92,213
107603425,celini97,"Stevensville, MI",233,388,
3293543907,CBs_confessions,RT @BradContiki: 16 Bucket List Things To Do In Portugal For The Most Epic Trip Ever #Portugal #Contiki #Travel #Epic #Bucketlist https://t…,"Ottawa, Ontario",212,581
21544420,jessmadigan,Day made 🤣 https://t.co/yd4PJD2d7V,MA,444,487
3102363110,FanFranchitti,"RT @XMenMovies: This summer, the world will go dark. Watch the new trailer for #DarkPhoenix, in theaters June 7. https://t.co/ixDMkeNDeN",,16,105
230010344,JeanettePaynter,I was just drifting off to sleep last night and I awoke suddenly to the bed shaking.  Turns out there was a 3.1 mag… https://t.co/x6DU3S5ktC,"Halifax, NS",105,393
146882026,Badwolf_95,@blobyblo Omg 😂,"Vancouver, British Columbia",35,81
718472684,AlexSarahBeth,@smoyer @AnnaPaquin Fur babies are wonderful! Definitely make getting over the flu easier. https://t.co/Kcvsu58AqT,North Carolina,17,166
3321218542,ejmurph21,@SterlingKBrown Happy birthday  @SterlingKBrown this is a great month for us who have bdays  in April🎂🎉,"Kingston Ontario, Canada",366,498
22517231,rolenpartyof5,@thetimtracker @thetimtracker do you know if sandwich baggies filled with ice will be ok?  We carry a small cooler… https://t.co/5dsZXBf1v2,Georgia,21,238
18146801,greendragon9,"Whew! What an exhausting day. And yet all I did was sit on my butt most of it. (Well, except for some much needed h… https://t.co/48mOs1Fbcv",#histfic #travel #ireland #amwriting #ravenclaw,4803,5275
787318261,ameliapoole_,Lorena Bobbitt you are incredible and amazing.,,62,376
2878887417,Haleerochelle,@OCEARCH wow 😍,"Florida, USA",198,547
42188286,Hanzu67,@anttioksa @sryhmä miksi sysäätte vastuun kuluttajille? Häkkimunat aiheuttavat tarpeetonta kärsimystä kanoille. On… https://t.co/TvGcTViyKE,Finland,13,177
1395293695,PiftyLayMay,RT @hobiwooo: back dans vos tl super fades https://t.co/Qw1otZjwN2,Pont-à-Mousson,79,120
969200362161815552,JessicaAParks3,@cindytreadway5 @BCESMustangCity @suptking Love those kids! Such a good class!,,6,98
731604548398268416,cpwright81,She said I’m her best friend! 🙄🤦🏾‍♀️💁🏽‍♀️💙 https://t.co/3wJ89KUMfx,"Tennessee, USA",430,184
1092017904076374016,Miriammedfire,"Når dagene har en superviktig oppgave, diskutere hvem som har   flest antall timer sol på tomta si #våren♥️",,2,24
1034053139668844544,HuitKa,@selkman4 https://t.co/Yw8HDDuJ53,"Valparaíso, Chile",17,166
395480581,Saberyusuf,"RT @WhatTheFFacts: Can't. Look. Away.
Credit: https://t.co/JfjdTG90bp https://t.co/tvuQdwL9xS","Canada, BC",70,69
1069345033931898880,dies_one,Spent a wonderful day with these beautiful souls.Asked along to Introduction to Soul Midwifery day to talk about my… https://t.co/49ScTF2BME,Ayrshire,102,331
1084595529730932737,Selsamhayes1,@silviavellozo1 @RRankinFans @RRankinsDeepV @RRankinBrain @RichardRankinFR @rankinblueyes @RogerJMacKenzie… https://t.co/qYIfBWQ9nc,,2,84
915637251555573760,Mlewis12Mlewis,@DrEmilyThomas Every damn day! 🤣,,49,300
1088138400161382401,DelitePixel,@AOC @cmclymer They always fear powerful women. Perhaps the rumors of white men's penis getting smaller has some basis in truth.,,0,5
1031106041948323840,SonjaNi41294318,RT @VaughnNessa: @NancySimonds1 @Martina82403124 @GinaPustorino @queenandadream @nicolekf1973 @AthanasiaTrian1 @SonjaNi41294318 @odyssey158…,"Varde, Danmark",207,339
1374854671,brigitte_jean,RT @nbcsnl: Kit is 𝐍𝐎𝐓 revealing how @GameofThrones ends. #SNL https://t.co/cVyUmFbsGT,"Germany, near Cologne",3194,1280
4167220752,DobsonAnisha,"RT @DavidGeurin: Build trust by giving trust...
1. Presume positive intentions
2. Recognize other’s strengths
3. Forgive mistakes quickly
4…","Victoria, Australia",455,1171
2540203536,TravelWithMTJ,What is your favorite Bible verse? https://t.co/hhPKmZ4ADF,USA,55,296
2547324434,GiftedCellist21,"RT @daryIdxn: terminus: *chillin*
carol: https://t.co/Zfiu281lie","Sacramento, CA",283,786
215508501,susangaj,@Ksrnv Wishing you the very Happiest Bday!!!  X ♥️🌷👍🏻‼️ https://t.co/gtfSWiCtrr,"Indianapolis, IN, USA",1583,2092
59487766,sweet_arleth,@LaughOutLander 😂,,198,528
1461323288,tracydeesmith,RT @RockridgeSS: Rockridge will be closed today.  Stay warm everyone! https://t.co/WcqINZDhXx,"Vancouver, BC",4861,2875
257521180,EastMemphisMoms,Fri-YAY! Weekend Fun April 5-7 - East Memphis Moms https://t.co/0hkH3uKVnM,"East Memphis, TN",1512,648
29713949,soybean71,"RT @incantieleonora: 7 DAYS UNTIL GAME OF THRONES. I REPEAT, ONE FUCKING WEEK UNTIL #gameofthrones https://t.co/6j5ogwjeCh","Texas, USA",51,296
2951593503,saguspira,RT @SteveStuWill: Great example of sexual selection: A male Western parotia attempts to impress a female with his crazy mating dance. From…,,237,1497
2347810338,OutlandishVanBC,@k2c2mercer Have some cake for me!,Worldwide,1283,1675
318752294,zoniegirl123,"Arizona, USA",364,1474,
911973930,fuzzyhorse92,I’d like to read a #RDR2 fanfic au where everything is the same except Arthur gets to live a healthy and normal life pls,United States,49,383
1855165315,cbcshell,@Writer_DG Juju and prayers for JJ. Love to you!,,51,256
352108077,amwatkins09,RT @SeanLowe09: People who respond with “k” are the worst kind of people.,"Ohio, USA",263,463
88733231,RikRankin,"RT @BBCScotland: Trust no one.

#AlfredEnoch, @RikRankin, @JohnHannah, #AshleyJensen and more star in #TrustMe Series 2 - coming soon.

via…",Everywhere and Anywhere ,93486,800
34643509,terry2352,So happy that you are on the mend @MickJagger. sending all our love and get well wishes to you❤️ https://t.co/RQJMNhVC9M,"Massachusetts, USA",109,900
1097068086,AnnicePaule,"Somerville Christmas Parade! 🎄 @ Somerville, Tennessee https://t.co/CBQyfj3mEo","Oakland, TN",231,261
2715211320,RhondaKDan,@Writer_DG Looks like you may be in the Balmoral Hotel in Edinburgh!,,140,177
1001273581773443072,LawanaLola,@PoldarkTV Omg... I died for a small moment 😱😱😱😱,,1,90
739234880773607424,maureen_maxim,@VirgoAngel333 @TODAYshow I thought same thing!!,Canada,21,611
326407740,GeorgieDaburas,"RT @CTA_Social: TGIF! @sabrinanetflix is back with new chapters! We’re excited to watch talented Aaron Hale as ‘Seth’, 
Anastasia Bandey as…",Vancouver,271,79
113516092,kristinemhansen,Daily reminder. #SaveODAAT,"ÜT: 38.958989,-77.098069",272,3382
1457974844,ChaffeeDawn,@danielalippke Welcome☘️🌼,,1002,1859
431056450,CBanners,First Holy Communion Glitter Banner Kit - Choose from 5 colors https://t.co/n7HuczGqqp via @Etsy,"Metuchen, New Jersey",150,263
2379036228,TRasmer,"RT @kylegriffin1: House Financial Services chair Maxine Waters on @allinwithchris on Trump's tax returns: ""He's lied. He's said that they'r…","Huber Heights, OH",303,1220
396148295,tinarich8462,@lmrhenley @admiralelite15 Happy belated birthday @admiralelite15,"Dandridge, TN",84,367
30762568,AngelaJasper,Oh we bumpin. #16weeks #minibabe #babysasangela #september2019baby https://t.co/I6DOuFMlnp,"Vancouver, Canada",115,439
752645746625740800,DebbieRottweil1,"RT @jeanleo999: This is what race is about- the human race , no division,  just people getting along and not afraid to show love kindness a…","Gurnee, IL",58,152
509064779,AdamArrow,RT @nicolas_px: Me and my friends on our way to hang out https://t.co/93DvfWubtK,United Kingdom,304,245
1902073422,SusanYoungSmith,@mariadkennedy Sorry for the loss of your pup. 😘,"Banff, Alberta, Canada",107,348
36451919,jmclark1,@MrsdogC Praying for you Beth! Lots of love to the Chapman family from Arizona! 🙏❤️ https://t.co/MSDH62YObS,"Mesa, AZ",1086,4806
118664782,Outlaniluchi,El mejor resultado 1 a 1 @gi_angelito  yo estaba alentando a 🏴󠁧󠁢󠁳󠁣󠁴󠁿 https://t.co/ee85WKHOIx,Santiago de Chile,745,3319
1087793888931270657,IrishEyes620,"RT @kwilli1046: If you saw a baby shark stuck on the beach, what would you do?
 https://t.co/a0eRbvYrnN",United States,38,329
47971931,LoisC57,Canada,62,178,
179519069,Mrs_Chewitt,Oh hello https://t.co/M9sifRGGY0,"England, United Kingdom",107,1129
791071010267205632,DrkKnightingale,@LaughOutLander Eeeeeeeewwwwwwww!,United States,560,929
1656215137,NordyJenn,I paused my #avengersendgamecountdown for a minute. This perfectly summarizes how I’m still feeling after… https://t.co/dqMnILkG7U,"The Emerald City, WA",461,1546
247527010,Alwen2208,@purbrooktony @rickygervais I HOPE this is true.,"Melbourne, Australia",461,373
956765798,RMuhlbeier,@charlesadler @jkenney im not a religious person but i have as much chance of praying Kenney away as Mark Smith has of praying him straight.,calgary,756,2551
1957250666,AmyMajjc,#SaveCounterpart #Netflix #Amazon Cant believe Starz canceled it! #SaveCounterpart,,26,82
4830975599,lapepagrande,#AbortoLegalYa #citron #parquechas 💚💚💚 https://t.co/c1JD35Dd2g,"Ciudad Autónoma de Buenos Aires, Argentina",23,343
1928781427,CTA_Social,"Stream the Season 3 finale of @KimsConvenience with talented @iAndreaBang, on @cbcGem here: https://t.co/TKBiSf3TM0… https://t.co/6TlnXD1T3b","Toronto, Vancouver, Calgary",1554,643
67686003,annarobertson27,Tennessee,686,2496,
56538741,stewart9395,In my son's bedroom as Cath has  grandkid in with her. https://t.co/YRUqz0MRLE,scotland,1044,1269
1641578101,downwarddog67,RT @GaStateBaseball: 💣 Ryan Glass smashes a 2-run homer! Panthers now trail 7-3 https://t.co/U7pXN47l13,United States,246,674
22683254,FannyBoisclair,"@ThePerezHilton It’s safer in Cuba than Mexico, Jamaica or the Dominican Republic.","L'Orignal, Ontario",33,327
811609722,SarahShanley,"RT @RepTedDeutch: The Mueller report exceeds 300 pages. 

Thanks for the spark notes AG Barr, but we are going to need the full thing. 

#R…","Coral Springs, FL",341,806
266065531,stoneamanda13,@VenetiaJane You are very welcome!,"Meriden, CT",30,337
921754277206544384,FCPScounselor,"Oakland, TN",121,252,
975165757943435264,erinanned1,@screamingorphan Congrats!,"Rochester, PA",29,194
949470123588571136,Carolyn58318269,@Writer_DG Sorry to hear about your baby. My Bailey's back went out on him a couple years ago and it was a bad time… https://t.co/xu3NmlonBp,"Lansdowne, MD",36,417
2575203968,DazeRicardo17,"Stupid trump, go cry too your mommy (Twitter) and waaah waaah waaaaah! @realDonaldTrump 
You pompous idiot troll! 

#KathyGriffins",,22,119
896048184098738176,TinaClark1974,@stacynance85 @BCESMustangCity @suptking Awesome job,,0,2
726216246094647296,LBakerBCES,Last one of our PBIS fun today @BCESMustangCity https://t.co/NjHTcqtoSh,,62,10
1077934573839896576,Laurajuchniewi1,"RT @ScottJKyle1: This year we are working with some amazing people to facilitate Flings in 4 different countries Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿, France…","Luján, Argentina",514,1729
1013612282193039360,Mariago02466472,@lumnayofficial I see your instagram your tweets i do understand u,"Michigan, USA",4,73
1084767617586483200,EBudinsky,"@ScottJKyle1 You are wonderful, Scott 🏵
I have to thank you ✨😄
Have a beautiful Sunday....greetings from Italy ☀🌼",Milan - Italy ,10,59
990739544310927361,Gwen05579536,@Leftymoves @BaseballNL Well deserved cuz. I think mom would have said that she had a hand in your baseball career. 😊,,0,25
992128784735391744,TeresaB44340140,RT @radiodisney: Don't miss @nickjonas @BebeRexha &amp; the @AmericanIdol judges performing during the finale tonight at 9p on ABC! https://t.c…,Tennessee,5,36
996795248394358784,Kermite4,"Loire, Rhône-Alpes",1,86,
986741144091611136,Jaywerewolflove,Done editing a few more pictures and these are my favorite and today has been a great day and I can’t stop smiling… https://t.co/9mxwZnpObU,,5,4
917886367576870912,ShirleyLouiseB1,,0,4,
1086361497897521153,RitaAmmons6,,2,24,
1047524831162454017,Jessica61617616,RT @Jessica61617616: @Hobson1995Feb Love them!!! Rayna is super excited for this adventure with you!,"Oakland, TN",0,9
915306766161858561,DorisHobson11,@BCESMustangCity @suptking These are some characters best believe it!,,7,68
950432775533940738,annice_paule,Sending some extra love to Dr. Ford!!  #ballinforjojo @EaglesSouthwest https://t.co/QUNlmJL57H,"Somerville,TN",98,282
912436525585059842,trawilb, USA,5,1038,
308192904,sg_journalism,RT @ICNInstitute: What type of produce do you think has the highest pesticide contamination levels? Hint: it’s a fruit and it’s red. See th…,Texas,235,1681
566523535,Scots_Geek,That amazing feeling when you get your #cuppa just right 👌🏻 https://t.co/sss5aUVPeo,"Airdrie, Scotland",616,455
213415563,ulandman,@mypeakchallenge @samheughan Hiking Bellvale mountain with @longislandpeakers @bigapplepeakers @gardenstatepeakers… https://t.co/jruPKVuxLg,,767,1425
937737390944407554,PaulaObermuell1,@leanneaguilera Can you walk today?,"Keller, TX",9,45
149606036,doriannep,Can’t wait! ❤️🏴󠁧󠁢󠁳󠁣󠁴󠁿❤️ https://t.co/IpHPFXSq6x,"Beaverton, OR",248,1065
945734637506252801,the_glammy,@urbanoutlander @screenrant True. 🤗,"Tennessee, USA",54,162
923684330135867393,HazelSt62216224,"RT @SaorAlba59: The Westminster government will cut fire and rescue service funding in ENGLAND by 15% over the next year,

Government sneak…","Scotland, United Kingdom",1501,1814
14673562,flixfan1,RT @BarryWaldo: Please read this list - SO IMPORTANT! Amen  @theellenshow  Please... we must all #unite for #humanrights #hrc https://t.co/…,"Delaware, USA",131,1156
1933155997,BrookTschetter,,121,300,
1014492830,AKnightWriter,"So simple to make a difference… #Repost sabrinagewargis (get_repost)
・・・
C H A N G E | A friendly reminder...a litt… https://t.co/PYWcaRteKf",Australia,810,1614
400029346,HelenMarie1912,"RT @rmayemsinger: Because a lot of things suck right now, please enjoy these lions' amazing reaction seeing woman who hand-reared them... f…",Stoke on Trent,21,96
825129704420044800,KAH8895,RT @DickKingSmith: Blasé lawnmower stomp of the day. https://t.co/kj7uvMvCsm,"Colorado, USA",6,60
123668133,gopher711,God I have the WORST hangover. I have a headache through my entire body. Even my hair hurts. 🤢🤕☠️🥂🍾🥂🍾🥂🍾🥂🍾,"I'm here, but not all there..",732,3318
2225835685,bplante27,"RT @redixxcom: Another great video with @ZarioTravezz - Bareback Barracks, featuring him and young bottom @TheCaseyEverett  
See more at Br…","Medicine Hat, Alberta",4,81
27139749,ahockeyma,"RT @GreenShirtDay: On April 7, 2018 Humboldt Bronco Logan Boulet saved 6 lives and inspired Canadians to register as Organ Donors. Today, W…",Am right here!!,132,907
2168688300,beccalb3,@starfuryevents Such an exciting line up already!! Thank you so much eek I cannot wait until Aug! 🤞and a pretty ple… https://t.co/z0rReg8VmU,,36,561
47890098,biscuit515,RT @Cryptozoic: Enter our #GIVEAWAY for your chance to win hits from our recent #Outlander Trading Cards Season 3 case check! Contest ends…,"Burlington, WA",7,81
326626995,harajukujude,40 Mega Memes for Your Monday https://t.co/AfLy3caf0O,Davo by the sea,37,198
74466995,rwp79,https://t.co/TbvGMNZmFD,"Valparaiso, IN",179,498
4879595189,Jesstravelsfar,"RT @soww1297: Still canny believe we managed to get this up, Gary https://t.co/nYLL56IyU5",,114,425
468082358,lady_rankin,"Montreal, Canada",86,2218,
406015667,Okiemom50,@ClanHeughan @SummerPic @RRankinFans @purpleiris13 @kimcorel @Outlander_STARZ @OutlanderHQ @OutLandAnatomy… https://t.co/z5FoV6ZwAJ,"Oklahoma, USA",1953,320
170473144,burhenne_m,I will be there!!! @KeithUrban ❤️ https://t.co/t7k4C5i6TU,New Jersey,50,759
3422572211,Iovehyejin,one person unfollowed me // automatically checked by https://t.co/NzVGLPJeml,jonny. he/they. 15.,133,687
577773239,Ferman_14,I’m so fed up with life.,"Arizona, USA",723,427
3399110530,_BabyQueen15,"RT @hopsin: This FRIDAY...it will rain fire. K, bye... https://t.co/2ldWSHYAuS",,45,168
2975420093,edappadvice,9 Things You Should Say to Your Kids Every Day https://t.co/4H54j1OlQW,,51904,32669
2301879997,cedes1674,Indy,74,112,
607651523,JackyWelbers,RT @adea_pristine: #BellLetsTalk is supposed to help people feel comfortable opening up about mental illness. Unfortunately in my case i se…,"Vancouver, British Columbia",88,183
2440677060,grizzabello,,636,667,
345732805,Michelle2787,"Michigan,USA",37,612,
1598805703,MoreThanTango,"My favorite is where the woman says ""you sound angry bro"" he responds, ""i'm not"" then immediately contradicts himse… https://t.co/g9lnM34P3F",Denver,594,984
170858185,milcuerva,@BasquetARG @NBAEnLinea_ Porfissss la quiero! DNI **.***.180,Bs As Argentina,211,238
353359561,dawnkuntze,RT @AbbyJohnson: I’m hoping that @Alyssa_Milano will muster up the courage to go see the @UnplannedMovie. If you are willing to advocate fo…,,86,393
826264908299894784,jennamac24,For free!!! Lol🙋🏻‍♀️🙋🏻‍♀️ https://t.co/IoRPKAGskP,"New York, USA",163,1257
54773453,embard,RT @IAMLenaHeadey: Why do we always want to take Stuff that isn't ours. Don't buy a slow loris you fucking idiot https://t.co/YNhahBkyhf,,49,244
180299469,dimacant,Whoa https://t.co/rE04AAqLL8,The Universe,161,444
271214288,LizzzzGo,RT @KellyCutrara: Ethiopia refuses to send black box from crashed Boeing 737 Max 8 to United States for analysis /via @globeandmail https:/…,,29,131
2754621139,nellrosehudson,"@Flyteband If we can do anything, we can queue.",LONDON,23532,217
2917113560,frathousefiasco,@Modster99 @JayVester @SMandel_AB @Alberta_UCP @albertaNDP It's not free... affordable childcare is a need. Without… https://t.co/PAtOW1ILHF,"Alberta, Canada",3,47
161676032,Capellabella,@mom_cadet @Chas10Buttigieg Howdy 👍,,6,77
1671431898,PuffinsRbetter,@JohnsoJudi @REDVAMPIREWOMAN @marcoux_yvonne @indycharlottine @_NickieMarie @BloodiedVane @ChazVane @barb_baran8 HOLY GOD IN HEAVEN!!!!!😍😍😍,Derry N.H.,485,1018
357742302,G_Panton,@ColeMFHoward @jinocalla 😂😎,Vancouver,2012,405
3135626975,Tulips4Lisa,@srbarreca Yessss! 🥰😍 *sigh*,Canada Eh.,124,254
280362721,k9millard,@MRitland https://t.co/FWsfM6A57t,,60,227
2613571298,OutlandishBaker,Who else is super excited for season five?! https://t.co/SDpkXajZGG,Scotland,4393,190
1095481063,ConchiLlorca,RT @NachoCaceres42: Muy contento por la victoria en @cursajsocial pero mucho más contento por poder compartir una mañana solidaria con mis…,,24,43
34830055,Pholie21,@terrydresbach2 i saw this and thought of your posts about silhouettes a while ago.  Thanks for making me pay more… https://t.co/YhqtpQrKej,Quebec,47,364
633317098,lady5oh2001,,16,201,
30883564,pjpes,RT @GreatLaugh: ❤️It’s #SamDay EO.@OutlanderHQ @OutlanderHome @ClanHeughan @OutlanderUniv @sonniegale @bigdoh @SummerPic @purpleiris13 @Ang…,,468,678
